14.358124,22.744346,9.109992,21.339362,0.912596,0.902059,0.913344,0.902768,0.845939,0.837705,0.845528,0.837810,0.973099,0.957393,0.982931,0.960025
11.134844,20.614208,7.076645,13.444521,0.969531,0.966527,0.970117,0.967362,0.954032,0.951784,0.954082,0.952051,0.972208,0.948556,0.982336,0.966448
12.690239,23.235233,7.448643,14.415391,0.951314,0.947029,0.953057,0.948959,0.930318,0.927599,0.930586,0.928131,0.972073,0.948875,0.983607,0.968282
16.441820,25.655949,12.881981,29.088817,0.977731,0.976297,0.977743,0.976178,0.971300,0.970653,0.971277,0.970617,0.978820,0.966955,0.983405,0.962533
31.451228,49.683869,21.757817,50.078519,0.959113,0.956429,0.959988,0.956532,0.946302,0.945027,0.946288,0.945076,0.978261,0.965663,0.985027,0.965391
7.898506,16.311203,7.400897,12.067251,0.903936,0.889625,0.902991,0.890392,0.809308,0.797736,0.808538,0.797921,0.978432,0.955466,0.979790,0.967053
14.830146,28.005500,12.710340,23.400666,0.878777,0.864148,0.878248,0.865547,0.777516,0.767055,0.776979,0.767297,0.978504,0.959413,0.981576,0.966087
5.535170,8.994073,3.557249,8.888820,0.921834,0.898675,0.922815,0.898700,0.614766,0.590980,0.614301,0.590826,0.987368,0.979478,0.991882,0.979718
11.622805,18.119783,7.986238,20.549586,0.892505,0.870740,0.892570,0.870104,0.569773,0.551505,0.567949,0.551220,0.987765,0.980929,0.991593,0.978372
3.479235,4.262894,2.326571,7.046425,0.920192,0.899072,0.921254,0.897580,0.617349,0.594534,0.617396,0.594194,0.985252,0.981932,0.990210,0.970134
6.149828,8.460464,3.884362,11.258283,0.926080,0.911309,0.926944,0.910347,0.808921,0.796661,0.808038,0.796575,0.983890,0.977840,0.989824,0.970512
8.464454,15.677483,5.191606,10.541494,0.911312,0.898594,0.914741,0.899715,0.817906,0.807777,0.820287,0.808110,0.981376,0.965510,0.988576,0.976809
26.439589,50.005304,18.964522,37.747288,0.874406,0.858426,0.877273,0.859886,0.760330,0.749263,0.761479,0.749470,0.986249,0.973997,0.990137,0.980371
2.786096,4.097872,1.939944,4.600647,0.889105,0.871345,0.892376,0.871341,0.758025,0.744077,0.760279,0.744114,0.980669,0.971572,0.986540,0.968084
9.270825,13.044649,6.443547,16.925820,0.877165,0.858763,0.878641,0.858162,0.738242,0.724362,0.739098,0.724346,0.978006,0.969057,0.984713,0.959851
9.911396,14.069723,6.123943,16.004045,0.938762,0.929960,0.938919,0.929913,0.883257,0.875463,0.882853,0.875471,0.974272,0.963484,0.984103,0.958463
10.569712,16.135533,6.483571,16.430238,0.890921,0.876017,0.894073,0.876555,0.783835,0.772445,0.785284,0.772662,0.975269,0.962251,0.984829,0.961561
5.852916,9.099448,3.589817,8.821620,0.904256,0.889160,0.907171,0.889455,0.797956,0.785950,0.800078,0.786024,0.978161,0.966052,0.986605,0.967089
11.814223,19.108114,7.166511,16.567241,0.919939,0.910067,0.920793,0.910741,0.854819,0.846833,0.854531,0.846977,0.976407,0.961847,0.985688,0.966921
3.884623,5.562917,2.512891,6.179027,0.884403,0.867897,0.887523,0.867969,0.761078,0.748428,0.763215,0.748508,0.983799,0.976803,0.989519,0.974234
5.850649,8.343599,3.642521,9.197556,0.851867,0.831979,0.854151,0.831903,0.697152,0.683439,0.698145,0.683431,0.983738,0.976812,0.989875,0.974439
3.626346,5.491087,2.303003,6.073727,0.930926,0.909305,0.931321,0.909117,0.629280,0.605524,0.628349,0.605427,0.985978,0.978769,0.991200,0.976516
4.341599,6.471589,2.461542,6.809162,0.922543,0.903949,0.923792,0.904202,0.611140,0.591887,0.610782,0.591936,0.982729,0.974259,0.990270,0.972917
4.362984,9.134033,3.335951,5.416342,0.904239,0.890508,0.908068,0.892039,0.806433,0.795607,0.809065,0.795876,0.974170,0.945851,0.980220,0.967890
6.276729,12.498455,4.755257,8.620727,0.885614,0.871193,0.891209,0.874013,0.790152,0.780137,0.792388,0.780593,0.979562,0.959237,0.984488,0.971884
6.782724,14.579003,5.328852,8.272132,0.975136,0.971657,0.975012,0.972376,0.957816,0.955071,0.957614,0.955284,0.970428,0.936446,0.976787,0.963939
7.605535,16.314393,6.082767,9.302169,0.952878,0.946676,0.952804,0.948361,0.922158,0.917787,0.921867,0.918209,0.972105,0.940172,0.977689,0.965887
8.450137,14.032953,4.967522,11.236958,0.937662,0.928107,0.937903,0.928549,0.878848,0.870522,0.878508,0.870637,0.974465,0.957600,0.984988,0.966048
12.637346,22.533616,7.885772,15.593458,0.893277,0.880175,0.894354,0.881898,0.806634,0.796706,0.806281,0.797012,0.971714,0.949571,0.982349,0.965103
8.682638,16.586077,6.401868,12.237639,0.901247,0.886304,0.903499,0.886971,0.797417,0.785822,0.799290,0.785943,0.982009,0.965637,0.986734,0.974646
12.857753,24.532645,9.479862,18.094910,0.864592,0.845793,0.866023,0.847560,0.738009,0.725449,0.738812,0.725624,0.981694,0.965076,0.986502,0.974241
4.887381,8.356341,4.074068,8.579334,0.907046,0.894931,0.917486,0.895059,0.809770,0.800299,0.818731,0.800319,0.980536,0.966726,0.983775,0.965839
7.682534,13.791512,6.855129,13.867871,0.899190,0.887139,0.907518,0.887381,0.807823,0.798954,0.815191,0.799002,0.980463,0.964933,0.982566,0.964739
2.530826,4.234585,1.532848,3.727834,0.965106,0.957567,0.966870,0.958100,0.920815,0.914425,0.921218,0.914471,0.983816,0.972926,0.990198,0.976166
5.259101,8.359022,2.993175,7.894962,0.950403,0.942277,0.953258,0.943156,0.902519,0.896490,0.902703,0.896556,0.983370,0.973571,0.990535,0.975038
6.566309,14.026413,5.176921,8.392081,0.981637,0.979618,0.981886,0.980394,0.972871,0.971655,0.972884,0.971821,0.981290,0.960039,0.985248,0.976091
20.707111,39.947630,15.019937,28.901104,0.914038,0.904111,0.917373,0.905207,0.844064,0.836701,0.845995,0.836869,0.985685,0.972388,0.989616,0.980023
8.070011,12.346676,6.011631,14.377793,0.958061,0.952204,0.958261,0.952139,0.924209,0.919219,0.924144,0.919295,0.975261,0.962156,0.981570,0.955931
14.749819,22.116635,11.712903,28.687630,0.882225,0.866155,0.883519,0.865568,0.765773,0.753719,0.766918,0.753777,0.977686,0.966546,0.982280,0.956607
8.303421,12.615785,6.200527,15.117369,0.922719,0.913137,0.925993,0.912850,0.849770,0.841774,0.852384,0.841720,0.976154,0.963774,0.982192,0.956591
14.324963,22.332846,9.808825,23.944318,0.910686,0.900892,0.914035,0.900818,0.838124,0.830362,0.840184,0.830310,0.975015,0.961053,0.982893,0.958243
4.956270,10.121399,5.203294,9.216725,0.911378,0.897814,0.913765,0.898221,0.817033,0.806419,0.819349,0.806608,0.986672,0.972786,0.986007,0.975218
19.452766,31.990077,19.517046,42.919859,0.861882,0.845462,0.864099,0.844360,0.737801,0.726609,0.740069,0.726726,0.989935,0.983450,0.989901,0.977796
5.541237,8.991962,3.809093,8.124869,0.905514,0.891645,0.904596,0.892419,0.814546,0.803045,0.813311,0.803372,0.973374,0.956800,0.981696,0.960965
11.821641,21.855480,7.808763,14.396235,0.876418,0.861557,0.876120,0.863907,0.775316,0.764358,0.774047,0.764792,0.972471,0.949113,0.981815,0.966481
9.400021,17.959252,7.655599,14.693881,0.891755,0.874466,0.894586,0.874831,0.769075,0.755806,0.771278,0.755817,0.988588,0.978200,0.990705,0.982163
19.838311,35.461719,14.879109,31.456942,0.864595,0.845420,0.866901,0.845818,0.723946,0.710691,0.724996,0.710608,0.988636,0.979690,0.991487,0.981983
6.953934,14.331940,5.642398,9.470075,0.961857,0.955991,0.961478,0.956953,0.932140,0.927355,0.931434,0.927583,0.975924,0.950386,0.980468,0.967217
11.294059,17.870277,7.526793,17.281679,0.925603,0.916444,0.925312,0.917067,0.869653,0.862115,0.868477,0.862287,0.971597,0.955065,0.981070,0.956545
3.892332,4.810968,2.316699,6.746275,0.974393,0.971524,0.974937,0.971093,0.956054,0.953361,0.956009,0.953257,0.953868,0.942988,0.972565,0.920054
18.453107,23.563828,11.790622,34.594023,0.920969,0.912370,0.924314,0.911466,0.851839,0.844329,0.853839,0.844123,0.981427,0.976286,0.988133,0.965186
5.501111,8.224999,4.156492,9.843561,0.949312,0.941215,0.948413,0.941150,0.903628,0.896537,0.902589,0.896582,0.977279,0.966033,0.982832,0.959349
18.772096,27.585269,13.824840,33.832257,0.911195,0.901515,0.911282,0.901225,0.845359,0.837489,0.844826,0.837490,0.977424,0.966829,0.983373,0.959317
12.186496,17.892881,6.949150,18.097761,0.916724,0.908604,0.932447,0.908880,0.834675,0.828105,0.847911,0.828185,0.977481,0.966942,0.987158,0.966563
13.806698,22.820703,8.460312,20.012171,0.880311,0.863051,0.882155,0.863805,0.758981,0.746184,0.759196,0.746210,0.983140,0.972136,0.989669,0.975565
8.757337,12.906945,4.845815,12.433715,0.931681,0.923810,0.933398,0.924169,0.879853,0.873435,0.879967,0.873544,0.977669,0.967092,0.987643,0.968299
16.860222,25.154507,9.486609,25.016443,0.840605,0.822674,0.846199,0.823153,0.707598,0.695530,0.708983,0.695563,0.980669,0.971163,0.989123,0.971321
13.858769,25.095237,9.728833,19.285175,0.946003,0.939936,0.946540,0.940824,0.911924,0.907262,0.911840,0.907467,0.978506,0.961085,0.984911,0.970095
24.087900,44.016451,18.372797,35.938498,0.910436,0.901426,0.910658,0.902715,0.858236,0.852085,0.857904,0.852348,0.978262,0.960283,0.983419,0.967572
6.288625,7.372162,3.987634,11.893438,0.963446,0.959399,0.963924,0.958640,0.937526,0.933793,0.937409,0.933645,0.976297,0.972217,0.984969,0.955178
17.603182,22.852141,11.023448,30.902139,0.904385,0.895486,0.905918,0.894202,0.841516,0.834532,0.841263,0.834292,0.973875,0.966090,0.983639,0.954144
12.813608,20.861038,6.542984,15.906017,0.941212,0.933369,0.942365,0.934142,0.894703,0.888232,0.894440,0.888372,0.976428,0.961629,0.987963,0.970743
26.638468,43.644182,13.058842,31.695455,0.891872,0.880478,0.894647,0.882289,0.814694,0.806357,0.814281,0.806599,0.975937,0.960581,0.988203,0.971373
7.349021,12.283819,4.945073,11.029095,0.879330,0.857776,0.880874,0.858345,0.729310,0.712991,0.730267,0.713237,0.976913,0.961415,0.984616,0.965357
8.514076,15.016265,6.266175,12.974205,0.869544,0.847655,0.869364,0.848742,0.710704,0.695030,0.710545,0.695353,0.975437,0.956685,0.981972,0.962575
7.410860,10.680446,5.042446,12.841730,0.957752,0.951523,0.957933,0.951358,0.920208,0.914594,0.919960,0.914583,0.974049,0.962605,0.982341,0.955038
14.058543,21.268167,9.471363,23.272919,0.935050,0.926898,0.935390,0.926783,0.883644,0.876723,0.883089,0.876769,0.972372,0.958210,0.981387,0.954271
8.830028,14.725399,5.540517,12.896434,0.887649,0.869015,0.889762,0.869419,0.764545,0.750466,0.765276,0.750406,0.981628,0.969366,0.988545,0.973171
19.462050,32.033320,13.165172,30.861358,0.857405,0.838491,0.860216,0.839016,0.724360,0.711618,0.725391,0.711508,0.981415,0.969413,0.987427,0.970532
5.889700,10.349456,4.980891,10.468058,0.913433,0.900361,0.916481,0.900423,0.819971,0.809582,0.822622,0.809585,0.984911,0.973490,0.987239,0.973186
15.959956,27.507488,13.306369,28.044480,0.914373,0.905118,0.914484,0.905309,0.855853,0.849514,0.855703,0.849582,0.984196,0.972766,0.986832,0.972234
9.227676,15.530687,7.495628,16.062205,0.957105,0.951557,0.957028,0.951570,0.925409,0.920802,0.925149,0.920824,0.978172,0.963268,0.982270,0.962011
12.261959,19.479020,9.378143,21.196922,0.925642,0.917350,0.925660,0.917177,0.873497,0.867174,0.873176,0.867152,0.977488,0.964243,0.982782,0.961089
8.929820,13.440309,5.556552,14.070052,0.867650,0.846702,0.869518,0.846990,0.713047,0.697298,0.714282,0.697427,0.978437,0.967549,0.986582,0.966029
12.600271,18.584876,7.015825,18.699588,0.848679,0.825632,0.849685,0.826247,0.676602,0.660804,0.676244,0.660925,0.977317,0.966548,0.987370,0.966342
6.655431,12.308274,5.001892,9.979711,0.925789,0.915313,0.928808,0.915826,0.850196,0.841690,0.852593,0.841762,0.978904,0.960992,0.984145,0.968372
14.913273,28.004880,10.781163,21.250594,0.894712,0.880709,0.897186,0.882201,0.800230,0.790132,0.801694,0.790237,0.978963,0.960502,0.984791,0.970028
11.165151,16.789008,6.806175,17.704794,0.891346,0.875307,0.894746,0.875352,0.777044,0.764484,0.779205,0.764632,0.982053,0.973017,0.989059,0.971546
14.081420,19.501338,8.139359,23.071189,0.867964,0.851446,0.871350,0.850870,0.746443,0.734273,0.747662,0.734358,0.981687,0.974641,0.989414,0.969999
4.945725,8.203058,4.384439,9.573980,0.966836,0.963182,0.966940,0.962753,0.945628,0.942762,0.945685,0.942685,0.982463,0.970917,0.984453,0.966057
16.211811,25.484211,12.799126,30.149415,0.899173,0.887391,0.901580,0.886894,0.813373,0.804101,0.815018,0.804010,0.979234,0.967361,0.983604,0.961386
4.832151,7.499595,3.168504,7.718617,0.919974,0.909233,0.923649,0.909287,0.840268,0.831494,0.842801,0.831477,0.981767,0.971705,0.988184,0.970879
8.500267,14.311760,6.115232,13.575642,0.907926,0.896388,0.910891,0.896885,0.826133,0.817297,0.828012,0.817369,0.978865,0.964420,0.984826,0.966250
5.873930,9.087116,4.136970,9.468683,0.942317,0.933905,0.942457,0.934010,0.890214,0.882935,0.889941,0.882968,0.973330,0.958747,0.981216,0.957015
22.362743,43.233785,21.844066,40.844368,0.904253,0.893108,0.908308,0.893130,0.822835,0.814335,0.825686,0.814238,0.985520,0.972010,0.985856,0.973557
9.735752,14.802501,6.332587,15.435689,0.908522,0.894557,0.907751,0.894890,0.818094,0.806291,0.816954,0.806464,0.978087,0.966688,0.985746,0.965263
14.649161,22.965263,10.099764,23.182196,0.848718,0.831813,0.849542,0.832643,0.715390,0.703153,0.715241,0.703405,0.976930,0.963838,0.984093,0.963497
6.747418,11.839467,4.267038,8.779645,0.941309,0.932828,0.941718,0.933867,0.892230,0.885210,0.891854,0.885535,0.977081,0.959791,0.985506,0.970183
22.076149,37.411356,13.634443,30.156271,0.910040,0.899189,0.910027,0.900330,0.844830,0.836310,0.843636,0.836556,0.974278,0.956416,0.984113,0.964868
6.330559,13.273418,4.317301,6.925689,0.924071,0.913182,0.927286,0.914562,0.847655,0.838940,0.850129,0.839208,0.979939,0.957945,0.986337,0.978057
11.574496,23.178974,7.761783,13.692146,0.895482,0.880152,0.897951,0.882342,0.791249,0.779964,0.792519,0.780316,0.980240,0.960434,0.986753,0.976628
4.939763,9.089449,4.623920,8.975337,0.940787,0.932547,0.941071,0.932620,0.889289,0.882553,0.889276,0.882583,0.986823,0.975758,0.987665,0.976062
8.609386,15.677910,7.569931,15.037646,0.922804,0.913679,0.923585,0.913992,0.864088,0.857160,0.863989,0.857240,0.986047,0.974596,0.987731,0.975633
11.931225,22.339969,9.672863,19.244915,0.917150,0.905957,0.920826,0.906126,0.835056,0.826190,0.837871,0.826135,0.985201,0.972291,0.988000,0.976130
29.227122,46.198796,21.187014,49.903291,0.928530,0.922370,0.929986,0.922118,0.888193,0.883726,0.888240,0.883641,0.982624,0.972539,0.987404,0.970337
8.566658,21.986468,9.690339,12.857058,0.883290,0.863948,0.884901,0.865627,0.751650,0.737790,0.753760,0.738159,0.983433,0.957486,0.981258,0.975139
18.783097,49.450558,21.201891,27.258953,0.859106,0.838401,0.858412,0.841803,0.724595,0.711581,0.725506,0.712002,0.984608,0.959483,0.982625,0.977666
1.639032,2.395262,1.328597,3.118189,0.961818,0.956777,0.962510,0.956213,0.930672,0.926380,0.930705,0.926265,0.987656,0.981963,0.989993,0.976519
9.676786,14.189203,7.363339,17.827505,0.920685,0.911620,0.921363,0.911411,0.857260,0.849650,0.857252,0.849806,0.986934,0.980844,0.990057,0.975932
10.007941,16.030007,6.499314,15.124890,0.938847,0.930204,0.938898,0.930426,0.885944,0.878620,0.885587,0.878663,0.977652,0.964209,0.985486,0.966230
13.051225,21.776186,8.284998,18.984370,0.862790,0.843373,0.864997,0.844362,0.726979,0.713432,0.727823,0.713421,0.980482,0.967439,0.987610,0.971613
6.638158,10.139413,4.102411,9.911262,0.945011,0.937243,0.945802,0.937506,0.897967,0.891216,0.897975,0.891326,0.974101,0.960446,0.983993,0.961336
10.735438,14.943456,5.723618,15.778403,0.908751,0.897654,0.910233,0.897920,0.830316,0.821068,0.830153,0.821221,0.973246,0.962765,0.985746,0.960684
9.246549,14.741864,5.933068,13.530682,0.951688,0.944992,0.951545,0.945718,0.918239,0.912838,0.917503,0.913153,0.973880,0.958363,0.983260,0.961784
31.012628,52.796602,19.448916,41.907890,0.919934,0.912580,0.921115,0.914105,0.881202,0.876076,0.880849,0.876503,0.973967,0.955687,0.983678,0.964826
14.523579,21.713179,8.840711,22.343121,0.896811,0.882938,0.897102,0.883320,0.803522,0.792089,0.803021,0.792379,0.977144,0.965835,0.986087,0.964844
21.061344,31.346087,11.993902,30.908303,0.869518,0.855915,0.871558,0.856596,0.772954,0.762968,0.772635,0.763314,0.975579,0.963659,0.986092,0.964166
11.541839,16.189274,8.062512,20.705664,0.938535,0.930835,0.938633,0.930224,0.890386,0.883688,0.889737,0.883558,0.979176,0.970795,0.985461,0.962647
18.080984,25.677826,12.662165,33.204866,0.869808,0.853538,0.872674,0.852629,0.744571,0.732307,0.745837,0.732341,0.981869,0.974254,0.987305,0.966707
12.073915,14.891427,7.283772,21.737708,0.921285,0.911816,0.922619,0.910980,0.856364,0.848235,0.856507,0.848047,0.980467,0.975912,0.988216,0.964837
23.379940,30.501076,15.988455,44.550272,0.881388,0.870323,0.883241,0.868460,0.794053,0.785297,0.794106,0.785034,0.986297,0.982126,0.990629,0.973892
3.008153,5.584295,1.811291,3.811592,0.930844,0.909557,0.932635,0.911098,0.630295,0.607546,0.630681,0.607730,0.986218,0.974418,0.991766,0.982539
8.250700,18.149936,6.067493,10.058364,0.940507,0.928578,0.941415,0.932011,0.872591,0.864315,0.872506,0.864732,0.986147,0.969531,0.989814,0.983115
18.636904,31.717120,11.064013,23.952131,0.932812,0.926047,0.934436,0.927060,0.892282,0.887016,0.892574,0.887240,0.979014,0.964290,0.987546,0.973032
19.008220,28.797880,12.367748,29.597729,0.890152,0.881002,0.893746,0.881129,0.824084,0.817558,0.825343,0.817500,0.978318,0.967155,0.985893,0.966243
12.632472,31.402422,10.852366,12.257994,0.914957,0.902766,0.914245,0.905201,0.843179,0.833641,0.842395,0.834074,0.982957,0.957640,0.985358,0.983465
18.472524,42.566862,13.585090,16.847683,0.861042,0.844444,0.860440,0.849430,0.753289,0.742159,0.752077,0.742770,0.981151,0.956572,0.986137,0.982811
8.282959,13.328369,5.558346,12.144725,0.878155,0.867965,0.892000,0.868742,0.771677,0.765198,0.783230,0.765296,0.976678,0.962477,0.984348,0.965809
20.174415,33.160283,13.703065,28.572595,0.732836,0.710524,0.736087,0.712775,0.532819,0.521575,0.532837,0.521805,0.974359,0.957860,0.982583,0.963690
19.473034,32.223020,11.365007,26.362440,0.896361,0.882671,0.896639,0.883529,0.803377,0.792508,0.802587,0.792682,0.980443,0.967642,0.988585,0.973527
24.051979,34.168525,13.523744,36.818644,0.873087,0.859842,0.874286,0.859905,0.773186,0.762996,0.772574,0.762993,0.979792,0.971297,0.988637,0.969071
12.356964,18.234604,7.708911,19.623886,0.926271,0.915049,0.925209,0.915224,0.862134,0.852539,0.860541,0.852715,0.978549,0.968350,0.986617,0.965938
26.148499,38.621705,16.639535,42.379471,0.887760,0.875884,0.888465,0.876055,0.807251,0.798175,0.806766,0.798370,0.978711,0.968560,0.986452,0.965501
11.541242,19.103324,7.781557,17.916838,0.976790,0.975106,0.977841,0.975330,0.965493,0.964797,0.965631,0.964842,0.985758,0.976429,0.990397,0.977893
15.889167,25.679464,10.627864,25.052213,0.954848,0.951278,0.957555,0.951479,0.931776,0.930195,0.932130,0.930226,0.986565,0.978289,0.991013,0.978820
5.019378,8.897207,3.465296,6.965619,0.957011,0.950759,0.957125,0.951453,0.921428,0.916232,0.921062,0.916399,0.976884,0.959032,0.984040,0.967926
21.783394,36.761046,12.430544,27.950140,0.920355,0.912391,0.921987,0.913829,0.870250,0.864287,0.870147,0.864658,0.976951,0.961109,0.986847,0.970430
5.215807,7.829013,3.268530,8.185976,0.922165,0.911616,0.925906,0.911739,0.842021,0.833145,0.844763,0.833176,0.974206,0.961289,0.983899,0.959524
11.093088,18.192665,6.864981,15.917231,0.894954,0.882300,0.899504,0.883423,0.798925,0.789009,0.801506,0.789257,0.975231,0.959384,0.984671,0.964464
8.037931,11.868001,4.178949,10.666110,0.907536,0.895593,0.908588,0.896316,0.827806,0.817774,0.827234,0.818013,0.974282,0.962033,0.986629,0.965878
16.406180,23.928881,8.817515,23.371925,0.900954,0.889592,0.901590,0.890016,0.823338,0.814007,0.822503,0.814201,0.975673,0.964524,0.986925,0.965350
5.894756,8.774039,4.237939,10.313215,0.972259,0.969138,0.972426,0.969169,0.955824,0.953428,0.955703,0.953465,0.971692,0.957871,0.979647,0.950481
13.256290,19.757055,9.471710,22.951649,0.924645,0.916097,0.924873,0.916166,0.871532,0.865092,0.871325,0.865201,0.969407,0.954410,0.978140,0.947039
7.007461,11.267348,5.560811,12.733604,0.905272,0.891852,0.908236,0.891763,0.807481,0.796839,0.809708,0.796871,0.987226,0.979463,0.989862,0.976791
18.597130,30.217082,13.944368,32.061987,0.875733,0.860234,0.877587,0.859931,0.765631,0.754219,0.766825,0.754114,0.979942,0.967414,0.984960,0.965424
6.392181,13.029050,5.477003,9.640832,0.916469,0.903914,0.919120,0.904584,0.829032,0.819163,0.831260,0.819225,0.984222,0.967845,0.986541,0.976207
6.482253,14.165885,6.069510,9.821895,0.901825,0.887312,0.903274,0.889494,0.812452,0.802600,0.813841,0.802823,0.982542,0.961855,0.983660,0.973552
7.050998,13.615164,5.865434,10.551529,0.941143,0.931607,0.940635,0.932045,0.884259,0.876091,0.883649,0.876180,0.971388,0.944760,0.976205,0.957190
9.131014,17.590339,6.601160,12.327721,0.887841,0.870089,0.889594,0.871492,0.764670,0.751550,0.765838,0.751751,0.973652,0.949250,0.980985,0.964433
7.995662,15.280668,4.804449,9.159707,0.974499,0.972624,0.975387,0.974182,0.967461,0.966531,0.967613,0.966981,0.975643,0.953458,0.985365,0.972101
11.824157,20.726784,6.334760,14.654769,0.959064,0.955185,0.960913,0.956799,0.935938,0.934101,0.936414,0.934294,0.977029,0.959740,0.987693,0.971534
6.705890,9.402583,4.373214,10.877105,0.873394,0.855918,0.873080,0.856067,0.747809,0.733903,0.746973,0.734098,0.970563,0.958731,0.980803,0.952260
31.546249,50.387735,23.502392,53.927052,0.830873,0.812796,0.830077,0.812853,0.689834,0.677211,0.688461,0.677259,0.982274,0.971691,0.986794,0.969703
34.087624,50.125426,15.332143,45.307303,0.881880,0.872194,0.889803,0.872886,0.807724,0.800846,0.810571,0.800980,0.982329,0.974019,0.992052,0.976516
35.910800,53.535029,15.882629,46.566317,0.885498,0.876029,0.892934,0.876994,0.815155,0.808551,0.817362,0.808705,0.982005,0.973177,0.992042,0.976669
12.592373,31.364423,10.278808,11.212498,0.910249,0.895587,0.908983,0.897778,0.824012,0.812017,0.822690,0.812560,0.977089,0.942944,0.981298,0.979603
9.886351,21.521089,6.810610,10.138549,0.859161,0.837455,0.867481,0.839099,0.690473,0.674980,0.697047,0.675317,0.978720,0.953684,0.985340,0.978180
8.448601,14.889180,5.905667,12.592700,0.977473,0.975772,0.978761,0.976249,0.967389,0.966684,0.967549,0.966774,0.985789,0.974960,0.990066,0.978822
